customer_id,num_orders,spent_amount,installments,age,potential
CUST37793,8,1703.57,13,21,LOW
CUST37794,17,7822.47,23,50,HIGH
CUST37795,8,6888.43,19,25,MEDIUM
CUST37796,18,7489.04,7,47,MEDIUM
CUST37797,3,1229.41,15,56,LOW
CUST37798,8,4258.65,15,58,MEDIUM
CUST37799,17,2860.48,6,67,MEDIUM
CUST37800,16,9885.02,14,49,HIGH
CUST37801,13,7376.44,15,27,MEDIUM
CUST37802,7,8145.19,2,51,HIGH
CUST37803,1,8398.21,6,24,HIGH
CUST37804,1,5204.09,18,34,MEDIUM
CUST37805,6,2340.75,22,23,LOW
CUST37806,16,8953.53,16,69,HIGH
CUST37807,11,7917.52,19,33,HIGH
CUST37808,8,1173.52,23,44,LOW
CUST37809,1,5105.41,3,19,MEDIUM
CUST37810,18,2132.75,17,20,LOW
CUST37811,6,4329.7,5,57,MEDIUM
CUST37812,14,1350.81,20,65,LOW
CUST37813,7,1451.82,18,37,LOW
CUST37814,17,4679.7,15,47,MEDIUM
CUST37815,2,7162.21,9,35,MEDIUM
CUST37816,3,4387.07,22,39,MEDIUM
CUST37817,18,9505.15,9,68,HIGH
CUST37818,12,6127.87,2,43,MEDIUM
CUST37819,19,4826.54,6,37,MEDIUM
CUST37820,16,3468.19,17,22,MEDIUM
CUST37821,12,3628.92,3,57,MEDIUM
CUST37822,11,6098.67,11,60,MEDIUM
CUST37823,18,1327.84,16,53,LOW
CUST37824,3,1388.39,16,40,LOW
CUST37825,1,169.21,16,69,LOW
CUST37826,15,1356.45,16,23,LOW
CUST37827,13,213.21,9,27,LOW
CUST37828,2,9431.42,18,66,HIGH
CUST37829,11,5325.35,21,56,MEDIUM
CUST37830,3,3878.35,22,30,MEDIUM
CUST37831,1,8472.96,6,26,HIGH
CUST37832,3,1014.09,6,43,LOW
CUST37833,17,4275.92,21,66,MEDIUM
CUST37834,5,5886.31,12,56,MEDIUM
CUST37835,16,6678.67,20,58,MEDIUM
CUST37836,19,2209.36,4,57,LOW
CUST37837,18,4469.92,10,61,MEDIUM
CUST37838,13,2440.11,9,49,LOW
CUST37839,13,9332.86,6,50,HIGH
CUST37840,9,6185.26,19,31,MEDIUM
CUST37841,19,5263.33,3,37,MEDIUM
CUST37842,5,6441.81,13,21,MEDIUM
CUST37843,8,5764.28,21,55,MEDIUM
CUST37844,5,9064.46,8,23,HIGH
CUST37845,10,664.51,11,64,LOW
CUST37846,5,6766.74,6,55,MEDIUM
CUST37847,7,8135.1,21,63,HIGH
CUST37848,6,4686.67,2,46,MEDIUM
CUST37849,13,9088.48,12,38,HIGH
CUST37850,11,3486.8,11,61,MEDIUM
CUST37851,18,5640.88,2,49,MEDIUM
CUST37852,9,1039.98,8,49,LOW
CUST37853,1,3207.56,13,44,MEDIUM
CUST37854,7,7088.2,18,61,MEDIUM
CUST37855,17,2194.95,17,21,LOW
CUST37856,10,4861.54,2,34,MEDIUM
CUST37857,10,4634.15,2,18,MEDIUM
CUST37858,16,5522.78,16,62,MEDIUM
CUST37859,19,5858.93,9,58,MEDIUM
CUST37860,14,7181.24,15,18,MEDIUM
CUST37861,15,3740.72,4,30,MEDIUM
CUST37862,9,9840.67,16,28,HIGH
CUST37863,7,7803.04,23,22,HIGH
CUST37864,7,128.11,14,64,LOW
CUST37865,9,2037.77,19,21,LOW
CUST37866,15,5098.25,5,51,MEDIUM
CUST37867,14,8865.23,23,54,HIGH
CUST37868,14,5780.39,2,62,MEDIUM
CUST37869,1,4731.68,4,59,MEDIUM
CUST37870,2,9348.37,11,31,HIGH
CUST37871,17,1344.32,7,43,LOW
CUST37872,19,5849.53,18,61,MEDIUM
CUST37873,12,4911.59,15,62,MEDIUM
CUST37874,8,1393.73,20,69,LOW
CUST37875,11,3084.67,17,42,MEDIUM
CUST37876,13,7564.05,20,22,HIGH
CUST37877,1,6318.49,11,25,MEDIUM
CUST37878,16,6035.58,4,45,MEDIUM
CUST37879,14,5949.24,11,40,MEDIUM
CUST37880,14,291.94,13,67,LOW
CUST37881,1,2121.82,15,41,LOW
CUST37882,9,2096.94,19,28,LOW
CUST37883,4,3558.82,21,49,MEDIUM
CUST37884,18,8321.81,6,51,HIGH
CUST37885,9,423.48,13,44,LOW
CUST37886,6,2980.23,10,58,MEDIUM
CUST37887,13,6053.72,1,58,MEDIUM
CUST37888,9,7746.94,21,50,HIGH
CUST37889,7,2870.84,6,38,MEDIUM
CUST37890,11,9102.27,12,47,HIGH
CUST37891,15,3676.83,20,30,MEDIUM
CUST37892,14,8550.66,3,53,HIGH
CUST37893,13,2537.41,4,21,MEDIUM
CUST37894,13,5249.08,18,48,MEDIUM
CUST37895,17,7364.83,2,33,MEDIUM
CUST37896,12,2570.36,22,48,MEDIUM
CUST37897,12,7504.41,10,23,HIGH
CUST37898,19,6041.7,13,18,MEDIUM
CUST37899,15,505.28,14,50,LOW
CUST37900,18,8149.62,2,69,HIGH
CUST37901,4,6553.33,21,56,MEDIUM
CUST37902,9,292.07,23,57,LOW
CUST37903,18,8572.02,12,69,HIGH
CUST37904,7,4841.71,18,28,MEDIUM
CUST37905,1,6617.53,22,45,MEDIUM
CUST37906,6,4606.2,2,62,MEDIUM
CUST37907,9,5098.08,4,56,MEDIUM
CUST37908,16,9299.7,16,43,HIGH
CUST37909,16,1507.86,7,48,LOW
CUST37910,12,2623.91,5,62,MEDIUM
CUST37911,13,513.97,4,45,LOW
CUST37912,12,5784.97,12,24,MEDIUM
CUST37913,18,8750.93,5,29,HIGH
CUST37914,3,6544.39,23,61,MEDIUM
CUST37915,18,498.26,19,26,LOW
CUST37916,11,1789.86,11,43,LOW
CUST37917,18,1484.63,14,32,LOW
CUST37918,7,2077.55,13,64,LOW
CUST37919,19,3023.18,22,51,MEDIUM
CUST37920,7,9943,9,61,HIGH
CUST37921,13,2470.69,3,23,LOW
CUST37922,10,4875.31,4,58,MEDIUM
CUST37923,5,6219.85,7,67,MEDIUM
CUST37924,15,6752.87,4,61,MEDIUM
CUST37925,3,7365.04,14,35,MEDIUM
CUST37926,8,9024.68,1,47,HIGH
CUST37927,8,6237.46,14,21,MEDIUM
CUST37928,5,620.95,11,59,LOW
CUST37929,7,2838.56,19,47,MEDIUM
CUST37930,3,1782.93,11,52,LOW
CUST37931,16,5229.51,13,61,MEDIUM
CUST37932,3,9922.92,1,51,HIGH
CUST37933,14,6069.43,13,33,MEDIUM
CUST37934,17,2649.34,5,23,MEDIUM
CUST37935,12,678.23,17,51,LOW
CUST37936,6,2241.36,23,26,LOW
CUST37937,19,390.01,12,53,LOW
CUST37938,6,7915.08,4,40,HIGH
CUST37939,16,8357.39,13,21,HIGH
CUST37940,10,9958.69,6,20,HIGH
CUST37941,5,2005.56,1,36,LOW
CUST37942,2,8683.59,6,62,HIGH
CUST37943,18,2661.26,12,29,MEDIUM
CUST37944,4,4452.43,3,44,MEDIUM
CUST37945,1,6606.54,4,60,MEDIUM
CUST37946,14,8952.29,22,51,HIGH
CUST37947,8,5460.65,10,19,MEDIUM
CUST37948,16,8096.6,14,28,HIGH
CUST37949,17,4599.36,19,62,MEDIUM
CUST37950,4,4329.62,20,39,MEDIUM
CUST37951,9,6098.54,21,39,MEDIUM
CUST37952,1,7851.25,3,66,HIGH
CUST37953,19,9745.72,11,36,HIGH
CUST37954,10,4124.78,6,51,MEDIUM
CUST37955,2,3474.15,18,67,MEDIUM
CUST37956,19,1686.73,10,25,LOW
CUST37957,14,8672.28,21,67,HIGH
CUST37958,16,7323.95,3,57,MEDIUM
CUST37959,19,5127.83,12,37,MEDIUM
CUST37960,9,6117.52,8,59,MEDIUM
CUST37961,6,9863.71,22,65,HIGH
CUST37962,6,3656.97,14,25,MEDIUM
CUST37963,5,5565.21,16,50,MEDIUM
CUST37964,4,4896.55,7,21,MEDIUM
CUST37965,4,8201.61,4,54,HIGH
CUST37966,11,9752.29,9,33,HIGH
CUST37967,18,9250.44,10,27,HIGH
CUST37968,7,9298.7,20,18,HIGH
CUST37969,13,8575.08,17,37,HIGH
CUST37970,15,1175.94,21,21,LOW
CUST37971,12,5250.67,4,49,MEDIUM
CUST37972,10,5380.45,9,57,MEDIUM
CUST37973,13,9532.05,10,21,HIGH
CUST37974,4,434.47,11,19,LOW
CUST37975,11,8563.31,3,69,HIGH
CUST37976,5,4496.07,15,51,MEDIUM
CUST37977,15,8417.83,19,44,HIGH
CUST37978,5,8407.93,4,45,HIGH
CUST37979,17,4619.01,20,20,MEDIUM
CUST37980,13,6056.34,2,21,MEDIUM
CUST37981,9,6034.97,6,36,MEDIUM
CUST37982,14,289.01,15,31,LOW
CUST37983,13,5078.83,14,44,MEDIUM
CUST37984,18,1679.04,21,55,LOW
CUST37985,9,3357.9,10,42,MEDIUM
CUST37986,4,1417.52,9,44,LOW
CUST37987,4,7727.55,16,60,HIGH
CUST37988,5,2809.87,23,32,MEDIUM
CUST37989,1,9140.05,20,31,HIGH
CUST37990,17,5372.25,16,59,MEDIUM
CUST37991,1,5812.4,12,51,MEDIUM
CUST37992,6,849.19,1,69,LOW
CUST37993,12,4890.18,20,68,MEDIUM
CUST37994,1,9869.55,9,27,HIGH
CUST37995,3,5712.85,21,27,MEDIUM
CUST37996,8,618.46,3,32,LOW
CUST37997,7,7590.41,14,36,HIGH
CUST37998,7,6011.72,15,22,MEDIUM
CUST37999,4,8308.86,3,61,HIGH
CUST38000,1,4809.05,4,54,MEDIUM
CUST38001,18,4192.07,10,25,MEDIUM
CUST38002,13,4713.16,22,46,MEDIUM
CUST38003,3,2787.3,16,63,MEDIUM
CUST38004,10,9315.55,11,18,HIGH
CUST38005,14,1855.66,6,46,LOW
CUST38006,15,170.16,9,69,LOW
CUST38007,4,6156.27,23,47,MEDIUM
CUST38008,16,2116.37,22,56,LOW
CUST38009,2,2388.06,6,56,LOW
CUST38010,16,1893.89,4,35,LOW
CUST38011,1,4855.54,7,28,MEDIUM
CUST38012,5,8323.77,14,36,HIGH
CUST38013,9,1265.28,19,41,LOW
CUST38014,2,7167.28,16,38,MEDIUM
CUST38015,10,441.3,20,23,LOW
CUST38016,16,8268.88,4,18,HIGH
CUST38017,5,6069.92,21,28,MEDIUM
CUST38018,19,5924.93,8,43,MEDIUM
CUST38019,13,3682.98,13,32,MEDIUM
CUST38020,13,3493.71,20,20,MEDIUM
CUST38021,8,3983.48,6,33,MEDIUM
CUST38022,18,4691,20,26,MEDIUM
CUST38023,8,1713.68,6,57,LOW
CUST38024,15,7430.82,22,63,MEDIUM
CUST38025,7,3414.36,12,25,MEDIUM
CUST38026,5,9117.87,21,49,HIGH
CUST38027,15,4069.11,22,33,MEDIUM
CUST38028,5,7296.49,2,27,MEDIUM
CUST38029,11,1620.75,2,53,LOW
CUST38030,9,7158.33,14,34,MEDIUM
CUST38031,19,7273.03,8,63,MEDIUM
CUST38032,14,4608.76,5,27,MEDIUM
CUST38033,10,4657.21,14,55,MEDIUM
CUST38034,10,6508.94,9,31,MEDIUM
CUST38035,13,6253.87,6,23,MEDIUM
CUST38036,11,4489.13,3,20,MEDIUM
CUST38037,17,4842.38,4,37,MEDIUM
CUST38038,10,1486.53,2,38,LOW
CUST38039,18,4418.79,1,46,MEDIUM
CUST38040,10,587.05,7,54,LOW
CUST38041,10,1062.96,2,47,LOW
CUST38042,5,2558.16,20,64,MEDIUM
CUST38043,4,6268.45,11,51,MEDIUM
CUST38044,10,1340.54,20,28,LOW
CUST38045,7,2864.82,16,18,MEDIUM
CUST38046,4,5280.15,19,50,MEDIUM
CUST38047,13,5341.71,13,49,MEDIUM
CUST38048,11,4957.7,15,49,MEDIUM
CUST38049,2,5623.18,7,19,MEDIUM
CUST38050,5,7576.76,8,43,HIGH
CUST38051,3,7063.77,8,25,MEDIUM
CUST38052,12,5811.79,22,32,MEDIUM
CUST38053,1,9897.26,8,63,HIGH
CUST38054,16,323.56,23,24,LOW
CUST38055,7,1260.48,23,19,LOW
CUST38056,19,2031.51,19,46,LOW
CUST38057,2,4132.41,8,59,MEDIUM
CUST38058,11,2898.5,13,62,MEDIUM
CUST38059,5,100.95,3,53,LOW
CUST38060,4,7352.76,13,48,MEDIUM
CUST38061,7,1254.8,18,18,LOW
CUST38062,4,2937.28,16,33,MEDIUM
CUST38063,5,298.27,1,38,LOW
CUST38064,2,4737.39,10,27,MEDIUM
CUST38065,3,8636.01,1,59,HIGH
CUST38066,10,4735.57,9,68,MEDIUM
CUST38067,4,3172.61,16,61,MEDIUM
CUST38068,4,1622.52,19,26,LOW
CUST38069,4,4026.15,10,28,MEDIUM
CUST38070,19,8721.61,22,46,HIGH
CUST38071,11,8464.45,15,24,HIGH
CUST38072,2,9847.52,6,30,HIGH
CUST38073,13,1295.68,8,43,LOW
CUST38074,12,4513.4,17,58,MEDIUM
CUST38075,15,2173.08,20,59,LOW
CUST38076,4,6918.41,6,22,MEDIUM
CUST38077,16,4266.79,7,39,MEDIUM
CUST38078,1,135.07,5,39,LOW
CUST38079,17,6713.04,4,42,MEDIUM
CUST38080,17,5295.58,15,27,MEDIUM
CUST38081,3,5481.26,8,35,MEDIUM
CUST38082,18,3158.36,15,42,MEDIUM
CUST38083,18,2226.72,15,58,LOW
CUST38084,4,1924.12,20,48,LOW
CUST38085,4,8180.52,15,42,HIGH
CUST38086,9,9122.72,6,54,HIGH
CUST38087,17,1105.86,3,67,LOW
CUST38088,19,2719.93,2,44,MEDIUM
CUST38089,19,8946.38,13,42,HIGH
CUST38090,4,8197.62,6,63,HIGH
CUST38091,14,9684.9,15,20,HIGH
CUST38092,7,4811.03,7,51,MEDIUM
CUST38093,8,1606.48,8,53,LOW
CUST38094,2,883.12,4,39,LOW
CUST38095,6,178.79,9,40,LOW
CUST38096,15,8761.48,21,39,HIGH
CUST38097,15,6122.29,19,67,MEDIUM
CUST38098,12,7822.36,8,59,HIGH
CUST38099,5,1875.87,20,21,LOW
CUST38100,3,3217.08,3,26,MEDIUM
CUST38101,11,8050.64,18,66,HIGH
CUST38102,18,5693.4,10,48,MEDIUM
CUST38103,7,8896.3,1,52,HIGH
CUST38104,10,963.91,6,51,LOW
CUST38105,14,4340.08,8,48,MEDIUM
CUST38106,17,4809.18,8,69,MEDIUM
CUST38107,15,5999.18,14,53,MEDIUM
CUST38108,19,1758.95,18,67,LOW
CUST38109,11,2563.96,15,38,MEDIUM
CUST38110,15,2570.08,6,53,MEDIUM
CUST38111,11,7155.21,19,24,MEDIUM
CUST38112,13,634.93,11,24,LOW
CUST38113,14,9611.12,16,18,HIGH
CUST38114,5,5214.85,4,67,MEDIUM
CUST38115,19,2165.1,23,66,LOW
CUST38116,14,3567.42,19,39,MEDIUM
CUST38117,10,1726.05,22,30,LOW
CUST38118,19,3606.98,6,67,MEDIUM
CUST38119,14,2962.83,12,52,MEDIUM
CUST38120,4,7311.74,20,38,MEDIUM
CUST38121,9,6139.96,6,26,MEDIUM
CUST38122,1,1690.82,8,30,LOW
CUST38123,4,3356.86,19,38,MEDIUM
CUST38124,16,7339.15,10,57,MEDIUM
CUST38125,16,7790.18,18,35,HIGH
CUST38126,4,766.87,23,21,LOW
CUST38127,18,7366.69,13,45,MEDIUM
CUST38128,8,2549.51,21,49,MEDIUM
CUST38129,18,4644.76,1,26,MEDIUM
CUST38130,10,427.7,7,48,LOW
CUST38131,10,2163.83,5,43,LOW
CUST38132,2,2799.55,9,41,MEDIUM
CUST38133,1,4796.61,5,60,MEDIUM
CUST38134,3,5172.87,20,60,MEDIUM
CUST38135,7,4638.85,14,41,MEDIUM
CUST38136,11,4346.87,10,35,MEDIUM
CUST38137,2,9405.24,4,50,HIGH
CUST38138,2,2138.97,4,18,LOW
CUST38139,7,1486.7,3,62,LOW
CUST38140,18,2833.09,4,23,MEDIUM
CUST38141,19,9026.8,14,66,HIGH
CUST38142,16,110.75,4,43,LOW
CUST38143,13,6277.72,6,18,MEDIUM
CUST38144,18,9180.55,20,35,HIGH
CUST38145,15,4480.66,22,23,MEDIUM
CUST38146,11,8493.95,4,26,HIGH
CUST38147,15,2747.47,17,30,MEDIUM
CUST38148,11,6877.59,17,63,MEDIUM
CUST38149,5,9863.62,5,39,HIGH
CUST38150,10,6366.9,10,35,MEDIUM
CUST38151,10,1179.72,5,40,LOW
CUST38152,18,1777.35,3,53,LOW
CUST38153,15,6882.86,17,27,MEDIUM
CUST38154,4,7324.06,4,44,MEDIUM
CUST38155,5,9309.96,21,38,HIGH
CUST38156,4,4209.08,23,40,MEDIUM
CUST38157,8,8193.07,23,68,HIGH
CUST38158,3,7578.11,13,44,HIGH
CUST38159,6,625.63,9,26,LOW
CUST38160,15,289.1,15,69,LOW
CUST38161,1,2667.17,3,30,MEDIUM
CUST38162,13,7190.46,17,54,MEDIUM
CUST38163,19,9290.36,4,64,HIGH
CUST38164,18,1456.43,11,32,LOW
CUST38165,13,671.55,14,40,LOW
CUST38166,15,8626.64,7,19,HIGH
CUST38167,10,2469.82,21,25,LOW
CUST38168,12,9014.71,5,43,HIGH
CUST38169,15,7413.07,15,50,MEDIUM
CUST38170,19,5394.81,8,49,MEDIUM
CUST38171,14,1662.6,3,39,LOW
CUST38172,10,7900.59,12,64,HIGH
CUST38173,19,4222.12,18,36,MEDIUM
CUST38174,12,9290.37,4,31,HIGH
CUST38175,3,4797.2,22,62,MEDIUM
CUST38176,1,2702.53,11,48,MEDIUM
CUST38177,15,5551.05,19,62,MEDIUM
CUST38178,11,8215.47,19,24,HIGH
CUST38179,16,3343.01,15,67,MEDIUM
CUST38180,12,8525.7,2,22,HIGH
CUST38181,13,3922.26,14,64,MEDIUM
CUST38182,18,9257.8,18,60,HIGH
CUST38183,16,4941.16,16,28,MEDIUM
CUST38184,18,5610.77,20,23,MEDIUM
CUST38185,18,7145.2,2,65,MEDIUM
CUST38186,19,1250.48,22,59,LOW
CUST38187,7,9030.94,19,50,HIGH
CUST38188,11,3424.4,9,36,MEDIUM
CUST38189,5,7508.02,11,25,HIGH
CUST38190,2,839.47,4,51,LOW
CUST38191,4,2014.58,19,23,LOW
CUST38192,12,4462.11,2,63,MEDIUM
CUST38193,12,3021.2,3,60,MEDIUM
CUST38194,6,8238.54,11,40,HIGH
CUST38195,12,7448.55,15,61,MEDIUM
CUST38196,10,3895.96,19,57,MEDIUM
CUST38197,1,3239.02,15,56,MEDIUM
CUST38198,3,5765.17,16,48,MEDIUM
CUST38199,1,5118.58,4,22,MEDIUM
CUST38200,2,116.44,15,48,LOW
CUST38201,9,5539.95,3,40,MEDIUM
CUST38202,19,2469.2,17,37,LOW
CUST38203,15,7225.14,23,29,MEDIUM
CUST38204,8,4977.09,17,51,MEDIUM
CUST38205,16,505.02,3,49,LOW
CUST38206,6,7132.07,9,19,MEDIUM
CUST38207,8,2696.82,22,27,MEDIUM
CUST38208,1,9593.44,13,28,HIGH
CUST38209,13,4927.92,2,66,MEDIUM
CUST38210,14,4500.91,21,37,MEDIUM
CUST38211,1,4514.47,9,43,MEDIUM
CUST38212,2,7429.95,11,45,MEDIUM
CUST38213,16,5956.69,11,19,MEDIUM
CUST38214,2,2791.15,18,34,MEDIUM
CUST38215,4,9659.09,13,42,HIGH
CUST38216,11,1810.65,7,23,LOW
CUST38217,18,2929.58,17,55,MEDIUM
CUST38218,10,148.32,10,56,LOW
CUST38219,7,3324.51,6,69,MEDIUM
CUST38220,10,5754.29,21,24,MEDIUM
CUST38221,12,6436.92,3,38,MEDIUM
CUST38222,5,3822.58,5,18,MEDIUM
CUST38223,1,4733.76,14,18,MEDIUM
CUST38224,16,9976.14,15,63,HIGH
CUST38225,15,1020.03,4,52,LOW
CUST38226,9,8804.14,5,20,HIGH
CUST38227,16,5020.51,23,30,MEDIUM
CUST38228,17,9708.02,13,33,HIGH
CUST38229,4,6519.94,17,38,MEDIUM
CUST38230,9,5626.86,18,46,MEDIUM
CUST38231,8,594.52,1,52,LOW
CUST38232,5,694.9,15,27,LOW
CUST38233,5,6798.03,7,57,MEDIUM
CUST38234,9,3046.49,14,33,MEDIUM
CUST38235,14,423.3,3,68,LOW
CUST38236,6,4322.42,6,66,MEDIUM
CUST38237,11,7536.04,11,47,HIGH
CUST38238,1,9590.05,2,34,HIGH
CUST38239,19,3866.55,20,47,MEDIUM
CUST38240,19,194.23,14,24,LOW
CUST38241,16,8567.91,8,19,HIGH
CUST38242,8,3952.1,21,46,MEDIUM
CUST38243,14,2656.84,1,30,MEDIUM
CUST38244,11,3102.9,16,58,MEDIUM
CUST38245,13,3183.91,2,41,MEDIUM
CUST38246,15,4330.43,12,26,MEDIUM
CUST38247,4,9997.85,18,30,HIGH
CUST38248,17,3366.62,21,34,MEDIUM
CUST38249,9,8393.89,16,40,HIGH
CUST38250,8,4272.52,12,51,MEDIUM
CUST38251,15,4736.11,13,21,MEDIUM
CUST38252,19,603.03,6,63,LOW
CUST38253,12,9172.8,22,27,HIGH
CUST38254,12,2568.43,3,60,MEDIUM
CUST38255,13,4679.55,19,47,MEDIUM
CUST38256,9,5062.78,8,57,MEDIUM
CUST38257,18,1451.99,13,49,LOW
CUST38258,9,1733.04,21,67,LOW
CUST38259,18,1185.55,22,49,LOW
CUST38260,12,8593.25,19,23,HIGH
CUST38261,12,6884.21,20,30,MEDIUM
CUST38262,6,2501.65,6,62,MEDIUM
CUST38263,11,5033.32,8,61,MEDIUM
CUST38264,7,3983.14,12,60,MEDIUM
CUST38265,4,1465.72,22,34,LOW
CUST38266,1,6851.3,16,22,MEDIUM
CUST38267,2,7133.02,6,18,MEDIUM
CUST38268,5,6161.68,5,62,MEDIUM
CUST38269,14,8870.12,13,64,HIGH
CUST38270,3,1771.16,4,39,LOW
CUST38271,5,6099.6,13,65,MEDIUM
CUST38272,9,7690.97,16,39,HIGH
CUST38273,7,9708.73,19,61,HIGH
CUST38274,8,6338.11,20,28,MEDIUM
CUST38275,18,3435.9,4,43,MEDIUM
CUST38276,7,7820.7,16,35,HIGH
CUST38277,16,3702.89,20,52,MEDIUM
CUST38278,3,2165.08,3,47,LOW
CUST38279,7,5392.08,17,18,MEDIUM
CUST38280,7,1485.79,4,49,LOW
CUST38281,18,3490.8,9,43,MEDIUM
CUST38282,8,7249.58,17,67,MEDIUM
CUST38283,11,2352.84,17,26,LOW
CUST38284,17,5754.79,4,47,MEDIUM
CUST38285,12,4648.89,12,45,MEDIUM
CUST38286,4,6452.3,17,54,MEDIUM
CUST38287,14,9405.26,17,63,HIGH
CUST38288,6,2480.7,4,69,LOW
CUST38289,9,7387.42,7,24,MEDIUM
CUST38290,2,165.18,6,62,LOW
CUST38291,17,9470.59,7,64,HIGH
CUST38292,6,9113.38,4,21,HIGH
CUST38293,2,4892.34,7,29,MEDIUM
CUST38294,10,2444.15,16,64,LOW
CUST38295,18,9614.56,13,46,HIGH
CUST38296,18,5426.3,5,46,MEDIUM
CUST38297,9,6970.33,23,54,MEDIUM
CUST38298,16,2518.58,22,53,MEDIUM
CUST38299,1,2428.43,4,55,LOW
CUST38300,6,125.23,5,29,LOW
CUST38301,13,3218.73,12,20,MEDIUM
CUST38302,19,8977.92,4,55,HIGH
CUST38303,16,6959.08,12,39,MEDIUM
CUST38304,18,6556.57,6,39,MEDIUM
CUST38305,1,390.09,8,47,LOW
CUST38306,18,1781.54,8,63,LOW
CUST38307,11,187.54,13,51,LOW
CUST38308,18,6989.61,23,40,MEDIUM
CUST38309,12,2811.79,18,26,MEDIUM
CUST38310,12,3716.61,19,53,MEDIUM
CUST38311,7,7537.6,1,51,HIGH
CUST38312,13,2128.84,13,49,LOW
CUST38313,6,4041.07,18,56,MEDIUM
CUST38314,3,5521.98,15,38,MEDIUM
CUST38315,3,2151.08,17,42,LOW
CUST38316,17,3138.63,23,32,MEDIUM
CUST38317,17,9393.32,13,59,HIGH
CUST38318,17,9061.58,18,69,HIGH
CUST38319,13,6937.74,3,61,MEDIUM
CUST38320,11,6545.12,10,62,MEDIUM
CUST38321,3,1808.44,13,32,LOW
CUST38322,19,6828.58,9,50,MEDIUM
CUST38323,4,5129.09,20,31,MEDIUM
CUST38324,10,1393.41,12,35,LOW
CUST38325,17,840.43,16,32,LOW
CUST38326,19,4940.65,19,69,MEDIUM
CUST38327,19,3711.07,20,44,MEDIUM
CUST38328,19,9362.31,3,26,HIGH
CUST38329,16,7436.77,20,53,MEDIUM
CUST38330,13,930.94,9,66,LOW
CUST38331,10,2594.73,19,54,MEDIUM
CUST38332,18,5385.6,1,40,MEDIUM
CUST38333,9,5559.61,10,64,MEDIUM
CUST38334,9,7931.73,13,25,HIGH
CUST38335,11,426.51,6,52,LOW
CUST38336,11,6786.94,16,21,MEDIUM
CUST38337,17,902.53,16,55,LOW
CUST38338,16,2147.94,21,56,LOW
CUST38339,16,4322.23,16,24,MEDIUM
CUST38340,11,3658.99,13,44,MEDIUM
CUST38341,6,4435.71,11,41,MEDIUM
CUST38342,12,1380.25,6,18,LOW
CUST38343,6,2888.78,12,21,MEDIUM
CUST38344,1,7031.3,1,42,MEDIUM
CUST38345,9,390.75,9,64,LOW
CUST38346,17,3193.62,1,62,MEDIUM
CUST38347,12,385.13,18,55,LOW
CUST38348,9,6059.85,16,34,MEDIUM
CUST38349,8,6264.3,14,67,MEDIUM
CUST38350,13,4640.21,13,64,MEDIUM
CUST38351,4,8687.54,5,21,HIGH
CUST38352,9,3967.46,5,39,MEDIUM
CUST38353,3,8459.55,15,58,HIGH
CUST38354,10,3379.51,7,61,MEDIUM
CUST38355,19,221.17,20,67,LOW
CUST38356,10,8070.17,2,38,HIGH
CUST38357,5,6238.98,13,53,MEDIUM
CUST38358,16,5270.36,22,69,MEDIUM
CUST38359,17,1601.39,21,30,LOW
CUST38360,12,9380.57,5,23,HIGH
CUST38361,6,3223.9,6,43,MEDIUM
CUST38362,18,4907.42,14,61,MEDIUM
CUST38363,17,8228.07,1,18,HIGH
CUST38364,19,6047.52,21,35,MEDIUM
CUST38365,6,8577.45,4,50,HIGH
CUST38366,15,9253.84,23,43,HIGH
CUST38367,3,6447.3,1,45,MEDIUM
CUST38368,2,2176.02,20,18,LOW
CUST38369,15,4178.93,12,27,MEDIUM
CUST38370,3,3063.27,10,35,MEDIUM
CUST38371,9,4893.78,10,62,MEDIUM
CUST38372,6,1072.89,21,20,LOW
CUST38373,14,7595.94,1,20,HIGH
CUST38374,15,7774.73,7,42,HIGH
CUST38375,1,5422.77,14,35,MEDIUM
CUST38376,10,5740.03,20,20,MEDIUM
CUST38377,6,2814.72,10,36,MEDIUM
CUST38378,5,9220.11,17,50,HIGH
CUST38379,11,7581.3,22,63,HIGH
CUST38380,14,3831.52,2,29,MEDIUM
CUST38381,2,7491.27,15,21,MEDIUM
CUST38382,9,2788.27,2,58,MEDIUM
CUST38383,19,1268.64,7,69,LOW
CUST38384,18,9877.54,2,48,HIGH
CUST38385,4,4120.86,23,62,MEDIUM
CUST38386,8,7959.28,17,42,HIGH
CUST38387,17,2138.39,20,44,LOW
CUST38388,9,7622.46,20,52,HIGH
CUST38389,19,8753.38,11,50,HIGH
CUST38390,11,7812.05,21,25,HIGH
CUST38391,14,7443.29,6,58,MEDIUM
CUST38392,18,290.52,15,44,LOW
CUST38393,8,2842.85,10,31,MEDIUM
CUST38394,5,6007.54,6,59,MEDIUM
CUST38395,18,5093.87,22,49,MEDIUM
CUST38396,16,477.96,9,58,LOW
CUST38397,6,6586.33,10,29,MEDIUM
CUST38398,13,1299.87,15,29,LOW
CUST38399,12,3876.7,7,52,MEDIUM
CUST38400,2,6627.03,20,25,MEDIUM
CUST38401,17,2733.86,20,46,MEDIUM
CUST38402,1,6867.41,3,26,MEDIUM
CUST38403,16,7462.15,6,33,MEDIUM
CUST38404,2,1839.99,15,26,LOW
CUST38405,19,5162.62,18,48,MEDIUM
CUST38406,6,9032.38,5,64,HIGH
CUST38407,4,1853.63,18,59,LOW
